url,out,checksum
https://researchdata.ntu.edu.sg/api/access/datafile/111121?gbrecs=true,..\data\S0007\S0007_full_SQobold_spl.wav,5298cd1d3c1779c55c8602e862d83bae2a9f6c98122b2f26b352bce4bfeadda9f46cd44630e040d59e53241d16878dd74881aed48f005a4a1f1fee8d9fe5dd47
https://researchdata.ntu.edu.sg/api/access/datafile/111118?gbrecs=true,..\data\S0007\S0007_full_Zylia_02ch.wav,9bba0ac81acd32251440e5a54160ef9173715d905a581f526f9335932d2a0d58af5534359ae55a683f480fba477afa3fcfabfbe38493c731c8c348703b9321cc
Upon request,..\data\S0007\S0007_full_Zylia_19ch_part01.wav,11f48d608939f4ca7cbd07970d846b8857e6011627484ef74ad1a548b007d33a08d7a527cbf40eb97e57ddd5ce2608d80cfbbd7f7fc9c688ef69154c22f267d7
Upon request,..\data\S0007\S0007_full_Zylia_19ch_part02.wav,5400454cc29e1a0c67e03c49c39496aa6160184461c8ff2f0bc5fe29c77afa3ae46e7ac363bac8d02f6460d61112d5a38655f7911d94f87775d7c3fc1ffda69d
https://researchdata.ntu.edu.sg/api/access/datafile/111073?gbrecs=true,..\data\S0008\S0008_1min_Insta360.mp4,f5282b399b9642ef17ba55fbd858a70718e12b46dc34f0ac3ed1c67856e010f7791571df3a5d8ada1b8cd238c3b5ac510e0abbade6bef5036a45e2f0e42cd7c8
https://researchdata.ntu.edu.sg/api/access/datafile/111338?gbrecs=true,..\data\S0008\S0008_1min_SQobold_all.hdf,a5013fdf016c460517f09f9907d689c2cbe16413be61c2a5a878f160d5fc5bd61cf92057fb462618b04d37c0a112fb26160964d104013c44d37236efc245c709
https://researchdata.ntu.edu.sg/api/access/datafile/110289?gbrecs=true,..\data\S0008\S0008_1min_SQobold_bin.wav,6ffd668d3f45beae74f90f60c610b86e14dce30b065db8b27f333deca17a72858adae0a0cff9f6ef384c0308ae02c7f71898ccd675a9f5da477d1107308ca328
https://researchdata.ntu.edu.sg/api/access/datafile/110259?gbrecs=true,..\data\S0008\S0008_1min_SQobold_spl.wav,c48875219576600b4f47a20ca115c4741f5ba45f2f440b6571384cf9a61ad2fadfbda8ad6f86e6d390df6ace366dbf4ee99eb968bd14964000e5ee2fbf6a7c15
https://researchdata.ntu.edu.sg/api/access/datafile/110175?gbrecs=true,..\data\S0008\S0008_1min_Zylia_02ch.wav,ba6b3367244b69f4c91fa76c5b24920d737b251606d52f8559ef5a368e20cf381a037e9631f01969b2d39281809788340b2e2a45c7c0767e446b4e3294dda0eb
https://researchdata.ntu.edu.sg/api/access/datafile/110201?gbrecs=true,..\data\S0008\S0008_1min_Zylia_19ch.wav,3d3277262869c38998073704c2a46ac81059bea6c85012ca584e0b07237f5713f9108e51c8ec1cb73b10df0fcf634848034a8586dc7b8dc9a8b199e85679dc7d
